,session_id,user_id,course_id,exam_id,question,points,max_points,time
12827,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 2,1.0,1.0,1733052813
12828,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 3,0.0,2.0,1733052859
12829,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 4,4.0,4.0,1733053104
12830,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6a,0.0,1.0,1733053222
12831,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6b,0.0,1.0,1733053485
12832,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6c,1.0,1.0,1733053541
12833,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 7b,0.0,2.0,1733053848
12834,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 8,1.0,4.0,1733053968
12835,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 7a,2.0,2.0,1733054505
12836,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 10,3.0,4.0,1733054896
12837,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 11a,0.0,2.0,1733054962
12838,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 11b,1.0,2.0,1733055036
12839,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 12,0.0,5.0,1733055311
12840,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 13,4.0,5.0,1733055863
12841,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 14,1.0,4.0,1733056161
12842,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 15a,1.0,4.0,1733057243
12843,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 15b,1.0,1.0,1733057354
12844,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 5,3.0,3.0,1733057612
12845,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 9a,1.0,1.0,1733059328
12846,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 9b,0.0,1.0,1733061399
12847,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 1,1.0,1.0,1733052750
12848,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 2,1.0,1.0,1733052813
12849,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 3,0.0,2.0,1733052859
12850,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 4,4.0,4.0,1733053104
12851,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6a,0.0,1.0,1733053222
12852,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6b,0.0,1.0,1733053485
12853,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 6c,1.0,1.0,1733053541
12854,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 7b,0.0,2.0,1733053848
12855,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 8,1.0,4.0,1733053968
12856,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 7a,2.0,2.0,1733054505
12857,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 10,3.0,4.0,1733054896
12858,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 11a,0.0,2.0,1733054962
12859,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 11b,1.0,2.0,1733055036
12860,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 12,0.0,5.0,1733055311
12861,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 13,4.0,5.0,1733055863
12862,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 14,1.0,4.0,1733056161
12863,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 15a,1.0,4.0,1733057243
12864,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 15b,1.0,1.0,1733057354
12865,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 5,3.0,3.0,1733057612
12866,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 9a,1.0,1.0,1733059328
12867,e49b1cde-e3df-4a01-bb8f-80be650920bb-6,258,2115,6,Aufgabe 9b,0.0,1.0,1733061399
12868,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.3,3.0,3.0,1733065239
12869,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.2,2.0,2.0,1733065243
12870,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.1,1.0,2.0,1733065248
12871,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.5,1.0,1.0,1733065252
12872,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.4,1.0,1.0,1733065255
12873,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.3,1.0,1.0,1733065259
12874,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.2,1.0,1.0,1733065260
12875,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.1,1.0,1.0,1733065262
12876,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 4,5.0,5.0,1733065343
12877,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 5,3.0,3.0,1733065374
12878,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 6,3.0,3.0,1733065424
12879,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.1,1.0,1.0,1733065446
12880,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.3,1.0,1.0,1733065468
12881,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 1,4.0,5.0,1733065731
12882,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.4,3.0,3.0,1733065764
12883,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.5,1.0,2.0,1733065785
12884,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.2,1.0,1.0,1733065869
12885,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.4,2.0,2.0,1733065890
12886,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 8,4.0,4.0,1733065959
12887,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 9,4.0,4.0,1733066272
12888,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 10,3.0,4.0,1733066374
12889,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.1,1.0,1.0,1733066505
12890,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.2,1.0,1.0,1733066636
12891,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.3,1.0,1.0,1733066680
12892,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.4,0.0,1.0,1733066702
12893,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 12,5.0,6.0,1733066820
12894,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.1,1.0,1.0,1733067032
12895,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.2,1.0,1.0,1733067085
12896,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.3,1.0,1.0,1733067163
12897,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.4,0.0,1.0,1733067205
12898,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.5,1.0,1.0,1733067274
12899,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 14,3.0,5.0,1733067497
12900,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 15,4.0,4.0,1733067728
12901,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.3,3.0,3.0,1733065239
12902,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.2,2.0,2.0,1733065243
12903,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.1,1.0,2.0,1733065248
12904,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.5,1.0,1.0,1733065252
12905,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.4,1.0,1.0,1733065255
12906,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.3,1.0,1.0,1733065259
12907,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.2,1.0,1.0,1733065260
12908,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.1,1.0,1.0,1733065262
12909,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 4,5.0,5.0,1733065343
12910,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 5,3.0,3.0,1733065374
12911,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 6,3.0,3.0,1733065424
12912,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.1,1.0,1.0,1733065446
12913,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.3,1.0,1.0,1733065468
12914,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 1,4.0,5.0,1733065731
12915,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.4,3.0,3.0,1733065764
12916,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.5,1.0,2.0,1733065785
12917,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.2,1.0,1.0,1733065869
12918,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.4,2.0,2.0,1733065890
12919,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 8,4.0,4.0,1733065959
12920,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 9,4.0,4.0,1733066272
12921,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 10,3.0,4.0,1733066374
12922,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.1,1.0,1.0,1733066505
12923,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.2,1.0,1.0,1733066636
12924,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.3,1.0,1.0,1733066680
12925,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.4,0.0,1.0,1733066702
12926,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 12,5.0,6.0,1733066820
12927,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.1,1.0,1.0,1733067032
12928,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.2,1.0,1.0,1733067085
12929,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.3,1.0,1.0,1733067163
12930,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.4,0.0,1.0,1733067205
12931,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.5,1.0,1.0,1733067274
12932,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 14,3.0,5.0,1733067497
12933,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 15,4.0,4.0,1733067728
12934,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.3,3.0,3.0,1733065239
12935,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.2,2.0,2.0,1733065243
12936,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.1,1.0,2.0,1733065248
12937,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.5,1.0,1.0,1733065252
12938,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.4,1.0,1.0,1733065255
12939,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.3,1.0,1.0,1733065259
12940,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.2,1.0,1.0,1733065260
12941,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 2.1,1.0,1.0,1733065262
12942,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 4,5.0,5.0,1733065343
12943,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 5,3.0,3.0,1733065374
12944,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 6,3.0,3.0,1733065424
12945,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.1,1.0,1.0,1733065446
12946,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.3,1.0,1.0,1733065468
12947,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 1,4.0,5.0,1733065731
12948,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.4,3.0,3.0,1733065764
12949,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 3.5,1.0,2.0,1733065785
12950,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.2,1.0,1.0,1733065869
12951,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 7.4,2.0,2.0,1733065890
12952,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 8,4.0,4.0,1733065959
12953,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 9,4.0,4.0,1733066272
12954,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 10,3.0,4.0,1733066374
12955,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.1,1.0,1.0,1733066505
12956,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.2,1.0,1.0,1733066636
12957,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.3,1.0,1.0,1733066680
12958,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 11.4,0.0,1.0,1733066702
12959,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 12,5.0,6.0,1733066820
12960,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.1,1.0,1.0,1733067032
12961,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.2,1.0,1.0,1733067085
12962,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.3,1.0,1.0,1733067163
12963,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.4,0.0,1.0,1733067205
12964,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 13.5,1.0,1.0,1733067274
12965,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 14,3.0,5.0,1733067497
12966,ce0ff7df-54af-4c42-bc9b-585e66280b4a-14,4087,5009,14,Aufgabe 15,4.0,4.0,1733067728
12967,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 1,3.0,4.0,1733154424
12968,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.1,0.0,1.0,1733154454
12969,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.2,0.0,1.0,1733154490
12970,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.3,1.0,1.0,1733154543
12971,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.4,1.0,1.0,1733154607
12972,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.5,1.0,1.0,1733154700
12973,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 3,4.0,6.0,1733154756
12974,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.2,1.0,1.0,1733154864
12975,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.1,0.0,1.0,1733154962
12976,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.3,1.0,1.0,1733155058
12977,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.4,1.0,1.0,1733155137
12978,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 5,4.0,6.0,1733155208
12979,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 6,5.0,6.0,1733155366
12980,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 7,4.0,6.0,1733155441
12981,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 8,3.0,6.0,1733155658
12982,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.1,1.0,1.0,1733155775
12983,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.2,1.0,1.0,1733155836
12984,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.3,0.0,1.0,1733155924
12985,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.4,1.0,1.0,1733155970
12986,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 10,3.0,6.0,1733157318
12987,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 11,4.0,5.0,1733158133
12988,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 12,5.0,6.0,1733158443
12989,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 13,3.0,4.0,1733158610
12990,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.1,0.0,1.0,1733158700
12991,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.2,1.0,1.0,1733159015
12992,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.3,1.0,1.0,1733159152
12993,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.4,1.0,1.0,1733159352
12994,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 15,4.0,5.0,1733159468
12995,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 1,3.0,4.0,1733154424
12996,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.1,0.0,1.0,1733154454
12997,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.2,0.0,1.0,1733154490
12998,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.3,1.0,1.0,1733154543
12999,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.4,1.0,1.0,1733154607
13000,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.5,1.0,1.0,1733154700
13001,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 3,4.0,6.0,1733154756
13002,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.2,1.0,1.0,1733154864
13003,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.1,0.0,1.0,1733154962
13004,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.3,1.0,1.0,1733155058
13005,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.4,1.0,1.0,1733155137
13006,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 5,4.0,6.0,1733155208
13007,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 6,5.0,6.0,1733155366
13008,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 7,4.0,6.0,1733155441
13009,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 8,3.0,6.0,1733155658
13010,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.1,1.0,1.0,1733155775
13011,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.2,1.0,1.0,1733155836
13012,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.3,0.0,1.0,1733155924
13013,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.4,1.0,1.0,1733155970
13014,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 10,3.0,6.0,1733157318
13015,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 11,4.0,5.0,1733158133
13016,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 12,5.0,6.0,1733158443
13017,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 13,3.0,4.0,1733158610
13018,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.1,0.0,1.0,1733158700
13019,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.2,1.0,1.0,1733159015
13020,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.3,1.0,1.0,1733159152
13021,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 14.4,1.0,1.0,1733159352
13022,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 15,4.0,5.0,1733159468
13023,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 1,3.0,4.0,1733154424
13024,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.1,0.0,1.0,1733154454
13025,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.2,0.0,1.0,1733154490
13026,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.3,1.0,1.0,1733154543
13027,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.4,1.0,1.0,1733154607
13028,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 2.5,1.0,1.0,1733154700
13029,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 3,4.0,6.0,1733154756
13030,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.2,1.0,1.0,1733154864
13031,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.1,0.0,1.0,1733154962
13032,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.3,1.0,1.0,1733155058
13033,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 4.4,1.0,1.0,1733155137
13034,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 5,4.0,6.0,1733155208
13035,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 6,5.0,6.0,1733155366
13036,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 7,4.0,6.0,1733155441
13037,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 8,3.0,6.0,1733155658
13038,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.1,1.0,1.0,1733155775
13039,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.2,1.0,1.0,1733155836
13040,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.3,0.0,1.0,1733155924
13041,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 9.4,1.0,1.0,1733155970
13042,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 10,3.0,6.0,1733157318
13043,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 11,4.0,5.0,1733158133
13044,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 12,5.0,6.0,1733158443
13045,4fd2efe0-fa67-41be-ba69-f2468eec10bb-17,4040,5009,17,Aufgabe 13,3.0,4.0,1733158610
