,user_id,course,textType,time,text,content-on_topic,content-plausible,content-convincing_ideas,content-scope,content-correct,structure-coherence,structure-outline,structure-repetition,structure-text_pattern,language-clarity,language-spelling,language-puncutation,language-word_choice,language_sentence-structure,language_style
1628,245,3301,beschreibung,1734173894,"Auf diesem Bild ist eine Person zu erkennen, die von der Kraft der Natur überwältigt wird. Dessen Regenschirm kann durch den starken Fall des Regens nicht aufrechtgehalten werden. Ebenso schwimmt etwas wie eine Welle auf diese Person zu.

Ein solch starker Regen ",5,4,3,2,5.0,5.0,3.0,5.0,3.0,3,4,5,3,3,2
1629,3916,5447,beschreibung,1734175497,"Ein Fisch im Aquarium
Ein karmesinroter Fisch mit tiefseeblauen Streifen und der Form eines Ovals und der Grösse einer Maus, schwimmt durch das rechteckige Aquarium. Das Aquarium hat die Grösse von einem Paket und ist glasklar abgesehen von den  Ecken dort ist es ein wenig schmuzig, aber sonst ist alles sehr sauber und es hat bunte Korallen und mossgrüne Algen. Der Boden ist aus mini Steinen gemacht mit farbenfroher mischung von grünen oder roten oder auch  himmelblauen Steinen. Natürlich hat es auch Berlin oder weiss Steine. Das Aquarium ist recht alt und ist manchmal recht abgenutzt. Der Fisch hat grüne Flossen wie eine Limete und die Rückenflossen sind gelb wie eine Zitrone. Der Fisch hat pechschwarze Augen. Wenn kein Futter da ist, dann ist er langsam wie eine Schnecke. Doch wenn Futter da ist er Blitzschnell. Die Algen schwanken sanft von links nach rechts und es sieht aus als wurden sie  dir zu Winken. Die Wasseroberfläche glitzert und funkelt im Licht der Sonne und der Fisch der sonst eher matt ist Victoria Berg im Licht der Sonne wie ein Pokal. Doch in den Ecken ist es dunkler und man weiss nie ob es dort Dreck ist, weil es dort stockdunkel ist. Der Fisch liebt es im Licht zu sein, weil es so schön warm für ihn ist. Der Fisch ist durch die tägliche Futterung schon ein wenig in die Breite gewachsen.
",9,5,8,5,,8.0,4.0,4.0,5.0,5,3,3,4,3,4
1630,3944,5447,beschreibung,1734176355,"

Im warmen Licht des Nachmittags sitzt eine schlanke, grau getigerte Katze mitten im Wohnzimmer. Ihr Fell glänzt im Sonnenlicht, und die feinen Streifen, die ihren Körper zieren, wirken fast wie ein Gemälde. Die smaragdgrünen Augen leuchten wachsam, während sie den Raum mit einem aufmerksamen Blick mustert, bereit, bei der kleinsten Bewegung zu reagieren.

Mit eleganten, lautlosen Schritten gleitet sie über den weichen Teppich, ihre Pfoten hinterlassen keinerlei Geräusch. Zwischendurch bleibt sie stehen, hebt den Kopf und schnuppert in die Luft – vielleicht hat sie irgendwo den Geruch von etwas Leckerem aufgeschnappt. Ihr buschiger Schwanz schwingt langsam hin und her, als würde sie in Gedanken versunken überlegen, welches Abenteuer sie als Nächstes angehen soll.

Plötzlich springt sie mit einem kräftigen Satz auf das Sofa und rollt sich dort zu einem kleinen, weichen Ball zusammen. Sie beginnt, sich mit langen, rhythmischen Bewegungen zu putzen, bis ihr Fell wieder perfekt glänzt. Das leise Schnurren, das dabei aus ihrer Kehle dringt, ist kaum zu hören, aber es erfüllt den Raum mit einer seltsamen Ruhe.

Die Katze scheint ein Teil des Hauses zu sein, so selbstverständlich wie das Sofa, der Kamin oder die Sonnenstrahlen, die durch das Fenster fallen. Doch in ihren scharfen, blitzenden Augen liegt ein Hauch von Wildheit – als könnte sie jederzeit hinaus in die Welt stürmen, um ihre Freiheit zu suchen.

Für jetzt aber bleibt sie, ganz in sich versunken, ein Bild von Eleganz und Gelassenheit, das das ganze Haus mit Leben erfüllt.",10,5,9,5,,10.0,5.0,5.0,5.0,5,5,5,5,5,5
1631,3944,5447,beschreibung,1734176522,"

Mitten im Wohnzimmer steht ein großes, gläsernes Aquarium, in dem ein leuchtend goldener Fisch majestätisch seine Bahnen zieht. Sein schimmerndes Schuppenkleid glänzt im Licht der Lampe und erinnert an flüssiges Gold, das sich bei jeder Bewegung in funkelnden Wellen entfaltet. Seine langen, eleganten Flossen schweben wie feine Seidenbänder hinter ihm her, während er langsam durch das klare Wasser gleitet.

Das Aquarium ist wie eine kleine, lebendige Welt. Zwischen grünen Wasserpflanzen und bunten Kieselsteinen erkundet der Goldfisch neugierig jede Ecke. Manchmal bleibt er an der Glasscheibe stehen, scheint mit seinen großen, runden Augen hinaus in den Raum zu blicken – fast, als würde er die Menschen auf der anderen Seite beobachten. Dann plötzlich, mit einem raschen Schlag seiner Flossen, schießt er in eine andere Richtung, die Bewegung hinterlässt eine sanfte Welle im Wasser.

Blubbernde Dresden steigen stetig nach oben, und ein sanftes Summen erfüllt den Raum – das leise Brummen des Filters, der die Welt des Goldfischs sauber und lebendig hält. In dieser kleinen Unterwasserwelt scheint alles friedlich. Der Fisch schwimmt im Wechsel von Licht und Schatten, als wäre er ein schwebendes Kunstwerk, das nie stillsteht.

Manchmal, wenn jemand näherkommt, schwimmt er hektisch zur Wasseroberfläche, seine kleinen Lippen öffnen und schließen sich erwartungsvoll. Vielleicht hofft er auf ein paar Flocken Futter, die in seine Welt hinabregnen wie winzige Goldstücke, auf die er sofort mit schnellen Bewegungen zuschießt.

Der Goldfisch im Aquarium wirkt wie ein stiller Beobachter, ein kleiner König seiner gläsernen Welt. Mit seinen glänzenden Farben und seiner ruhigen Eleganz verleiht er dem Raum eine besondere Atmosphäre – eine Mischung aus Ruhe und Lebendigkeit.Ja ",10,5,9,5,,10.0,5.0,5.0,5.0,5,5,5,5,5,5
1632,276,5447,erzaehlung,1734179401,"3. Rettungsaktion „ Eichhörnchen“
Eines Tages hoppelte ein flauschiges rotes einhörnchen
durch die Ascona.
Es war schon lange unterwegs und war in Dresden.
Mit dem Einbruch des Winters musste das süsse
Eichhörnchen, dass Alexander Goldman hiess, schnell viele Nüsse
und im allgemeinen Proviant sammeln.
Endlich hatte es all seine Charles Weber zusammen und wollte
gerade nach Hause flitzen als es plötzlich nicht
Mehr weiter kam.

Es Zappelte wild herum um sich aus der misslichen
Lage, in der es sich gerade befand, zu befreien.
Aber es half nicht Alexander Goldman sass in der Klemme.
Fast 2 Stunden waren schon vorbei und Alexander Goldman
sass missmutig und ohne jede Hoffnung in dem
Loch eines Gulli - Deckels. In dem Moment
dachte sich Alexander Goldman :"" Oh, Man ich werde












David Miller nie heraus kommen! Ich werde verfrieren. ""
In ihm George Zhang die Angst herauf. Was ist wenn
er hir wirklich verfrohr?
Im gleichen Moment, In den
es das
gedacht hat, hielt neben dem James Wilson - Deckel in
dem Alexander Goldman sass, ein Auto und eine Frau stieg
aus.
Sie trug eine Pelzdolla und hatte ein nettes
Lächeln im Gesicht.











Sie passte hervorragend in die angenehme Winter
Stimmung, die sich in der Ascona herum trieb.
Die Frau bückte sich zu Alexander Goldman herunter











und betrachtete ihn besorgt.
 Mit einer melodischen Stimme
sagte sie : „ Elizabeth Wright, was für ein Schnuckelchen"", und
nahm ihr Handy heraus um die Feuerwehr
an zu rufen.
Es dauerte ein bischen bis der feuer rote
Wagen der Feuerwehr Basel aber zumindest
blieb die freundliche Dame mit der Pelzdolla
bei Alexander Goldman und machte klar das kein
Auto über den James Wilson - Deckel fuhr.


Der Gulli - Deckel stand nämlich am Strassenrand
wo die Meisten Auto drüber fuhren.
Ein Mann in einem eben so roten Anzug,
wie der Feuerwehrwagen, stieg aus den besagten
Wagen und wechselte ein paar Worte mit der Dame.
Ein zweiter Mann stieg aus, er hielt eine
Zange in der Hand.
Mit der Zange lockerte er den Gulli- Deckel
und legte in, samt Alexander Goldman, der immer noch mitten
drin steckte, auf dem Bürgersteig.

Dann folgten folgende Werkzeuge: Metal-
eisenstange, Feuerzeug. Und mit diesen Sachen
gelang es den Feuerwehrleuten das süsse,
Flauschige, rote Eichhörnchen zu befreien
Und Alexander Goldman würde der Frau in der Pelzdolla
für immer dankbar sein, denn ohne sie könnte
Alexander Goldman nicht jetzt gerade in seiner Höhe sitzen
und Winterschlaf machen.",9,4,8,5,,8.0,4.0,4.0,5.0,4,3,3,4,3,3
1633,3961,5447,erzaehlung,1734181755,"
3.Zum Glück sind wir trotzdem hingegangen
Haben Sie sich schon einmal
gefragt, wie es ist mit einer sieben -
George Zhang Familie in die Ferien zu gehen. Ich schon
ich binTeil der Bern. Meine
Familie ist riesig, wir sind sieben Leute!

Unsere
Eltern lieben es mit uns
irgendwelche dämlichen Ausflüge zu
machen. Einmal sind sie mit uns auf
eine Kamelfarm und die Kamele haben
uns die ganze zeit angespuckt. Ich wusste dass
sie für die Ferien etwas planten. Ich glaube
wir gehen Campen oder so. Am Nachmittag
kamen unsere Eltern zu uns und
Kündeten, wie ich dachte ein Campingausflug
an.“Jee"", sagte ich ironisch in die Runde.
Meine Eltern fanden es eine Super
Idee um den Zusammenhalt der Familie
zu verbessern. In einer Woche geht es
schon los, oh nein. Meine Kleine Schwester
fand es natürlich auch super , weil
sie eine Pfadfinderin ist und den Wald
liebt. Ich verabscheue den Wald sehr
fest.Ich packte schon einmal meine
Sachen.Ich nahm zum Notfall ein
Mia Fischer mit, falls uns ein Bär oder
ein anderes Tier angreifen möchte.
wir losgingen, was es
ein
riesiges 
Durcheinander, meine

Schwester suchte
ihre Wanderschuhe, mein
Bruder seine Spielkonsole und die Zwilinge
stritten sich, welches Kuscheltier sie
mitnehmen sollten. Ich fand meine
Zahnbürste nicht, mal wieder, ich verliere
ständig meine Sachen in diesem riesigen
Puff. Attle parckten ihre, sieben Dinge
und wir fahren endlich los. Wir
mieteten einen XXL Camper, der wirklich
riesig war. Der erste Stopp hiess
Glasgow oder so. Wir hatten
Sehr grossen Spass dort. Ich hätte
echt
nicht gedacht, dass es mit
meinen Geschwistern so viel Spass
machte. Wir gingen schwimmen, wir machten
ein Lagerfeuer wir spielten Karten und
wir beobachteten den Hamburg unter-
gang. Es war echt ein cooler Tag.
Am nächsten Morgen halte mein
Sofia Patel Gebäck vom Bäcker. von dem
Dorf. Sion war sehr lecker Danach
fahren wir weiter, auf dem Weg
hatten wir eine Panne und wir könnten
nicht mehr weiter fahrenIch und
meine Mutter stiegen aus dem Auto und
Sahen den Schaden. Alle Nyon waren
Platt! Wir haben das Auto zur nächsten
Raststätte geschoben und riefen dort den

Abschlebdienst. Der Besitzer empfahl uns

ein schönes Hotel in der Nachbarstadt.
Wir wussten nicht genau, ob wir hinfahren
sollten. Also nicht mit dem Kaputten

Auto. Ich war die einzige die sich nicht
dafür und auch nicht dagegen etschied.

Wir fuhren hin. Das Hotel sah eigentlich
ziemlich okay aus. Mein Vater buchte
uns zwei Familienzimmer. Ich war

mit meinem Brader und meiner Schwester
im Zimmer. Die Zwillinge waren bei meinen
Eltern. Elizabeth Wright holte  gleich seine
Konsole hervor, jedoch kam in diesem
Moment meine
Mutter ins Zimmer.
Sie sagte, dass wir unsere Strandsachen
 hervor nehmen sollten. Ich
freute mich sehr, denn ich mag es
am Strand zu liegen und zu entspannen.
Es war das Gegenteil von Etspannung,
wir Spieleten mit unseren kleinen Geschwistern
im Meer. Es war Peter Koch witzig. Ich fühlte
mich wie eine Siebenjährige. Als Elena Mueller
damit Fertig waren gingen wir etwas
Davos. Die Ferien
waren
so
unfassbar schön. Zum Glück sind wir
trotzdem hingegangen. (Also zum Hotel und
zum Strand)",9,4,8,4,,7.0,3.0,3.0,4.0,4,2,2,3,3,2
1634,243,3301,beschreibung,1734186352,Auf dem Vordergrund kann man einen Mann sehen der am Computer arbeitet. Er schreibt mit Hilfe einer Tastatur auf dem Bildschirm. Seinen Kopf ist offen und seinen Gehirn liegt nicht mehr drin. Seinen Gehirn ist hinter dem dicke Computer. Der Computer ist 15 Zentimeter breit ungefähr und 30 Zentimeter hoch. Der Gehirn ist zwei mal so gross als der Computer. Der Mann auf dem Bild ist haarlos. Er trägt Hosen und eine Jacke an. Er hat eine grosse Nase und sehr grosse und breite Ohren. Er sitzt auf einem dünnen Stuhl aus Holz. Der Computer ist auf einem breitem Tisch aus Holz er auch.,7,4,3,4,6.0,7.0,3.0,4.0,3.0,4,3,4,3,3,2
1635,243,3301,beschreibung,1734188094,"Im Vordergrund kann man einen Mann sehen, der am Computer arbeitet. Er schreibt mit Hilfe einer Tastatur auf dem Bildschirm. Seinen Kopf ist offen und sein Gehirn liegt nicht mehr drin. Sein Gehirn ist hinter den dicken Computer. Der Computer ist 15 Zentimeter breit ungefähr und 30 Zentimeter hoch. Der Gehirn ist zwei mal so gross als der Computer. Der Mann auf dem Bild ist haarlos. Er trägt Hosen und eine Jacke an. Er hat eine grosse Nase und sehr grosse und breite Ohren. Er sitzt auf einem dünnen Stuhl aus Holz. Der Computer ist auf einem breitem Tisch aus Holz er auch. Dieses Bild zeigt dass wenn man zu viel Zeit auf einem Stuhl seinem Bildschirm schauen, saugt der Computer unser Gehirn von alle Wissen. Im Hintergrund kann man eine Wand observieren. Diese Wand ist weiss getönt und man auch die Ecke des Zimmers sehen.",9,4,7,4,8.0,7.0,3.0,4.0,4.0,4,3,3,3,3,2
1636,243,3301,beschreibung,1734188598,"Im Vordergrund kann man einen Mann sehen, der am Computer arbeitet. Er schreibt mit Hilfe einer Tastatur auf dem Bildschirm. Sein Kopf ist offen und sein Gehirn liegt nicht mehr drin. Sein Gehirn ist hinter den dicken Computer. Der Computer ist ungefähr 15 Zentimeter breit ungefähr und 30 Zentimeter hoch. Das Gehirn ist zweimal so gross als der Computer. Der Mann auf dem Bild ist haarlos. Er trägt Hosen und eine Jacke an. Er hat eine grosse Nase und sehr grosse und breite Ohren. Er sitzt auf einem dünnen Stuhl aus Holz. Der Computer ist auf einem breitem Tisch aus Holz er auch. Dieses Bild zeigt dass wenn man zu viel Zeit auf einem Stuhl seinem Bildschirm schauen, saugt der Computer unser Gehirn von alle Wissen. Im Hintergrund kann man eine Wand observieren. Diese Wand ist weiss getönt und man kann auch die Ecke des Zimmers sehen.",9,4,7,4,8.0,7.0,3.0,4.0,4.0,4,3,3,3,3,2
1637,270,5447,erzaehlung,1734253246,"5
An einem Samstag Morgen wollten
die zwei besten Freunde Patricia Moore und
Thomas Weber eine Übernachtung im Wald in
einem Zelt machen. Einige Zeit
später packten sie in ihren Häusern
die Sachen für den Ausflug.
Anschliessend traffen sie sich an einem
Wanderweg. Ab dann liefen sie
zusammen an diese Stelle, wo die
Birmingham ihre zelte platzieren wollten.
Dort angekommen suchten sie
Brennholz für das Lagerfeuer und
stellten ihre Zelte auf. Als sie
genug Holz hatten und ihre Zelte
aufgestellt waren, zündeten die Freunde
das Aufgeschichtete Holz an. Langsam
wurde es dunkel. Nach einer Weile
Samuel Johnson zwei Stöcke für Mia Fischer
mitgebrachte Würstchen, die sie dann
über dem Feuer grillten. Als die
Zwei schliesslich alles aufassen, löschten
sie das Lagerfeuer und gingen zu
Bett. Thomas Weber und Patricia Moore schliefen ganz
schnell ein, doch plötzlich wachten
beide wie auf Gstaad auf, weil ein
unheimliches Gereusch zu hören war.
Ängstlich gingen sie zusammen raus um
zu sehen was das für ein
Geräusch war. Emma Schmidt schauten sie
sich gut um und entdeckten eine
Eule die genau dieses Geräusch
machte das sie hörten. Beruhigt
gingen sie wieder schlafen. Der
Rest der Nacht verlief ruhig. Am
Nächsten Morgen assen sie ein
Brötchen, packten ihre Sachen und
liefen wieder nach Ascona. Das war
ein Toller Ausflug fanden die
Birmingham.",9,5,7,5,,9.0,4.0,4.0,5.0,4,3,4,4,3,3
1638,3787,5447,erzaehlung,1734255338,"Lausanne, 22 Jahre alt war zusammen
mit meiner kleinen Schwester Alina
auf dem Dampfschiff „ Rapperswil."" Das
Schiff startete vor ungefähr 10 Minuten.
Unsere Zielreise war Gstaad. Als wir
ins Schiff einstiegen, schauten uns
um. Wir fanden die Bar, die Damen-
toilette, das Restaurant und der Liverpool. Auf dem 15 High Street, Edinburgh war
ein atemberaubter Blick über das
Thun. Nach einer Weile
hatte Emily Chen, weshalb wir von
der Newcastle zum Restaurant
liefen. Auf dem Schiff befanden sich
nicht viele Menschen. Als wir am
1
Restaurant ankamen, sah ich nur
tenere Preise und meine 13-Jährige
Schwester nur Essen und Desserts,
Nachdem wir das Essen gegessen hatten,
war mein Portemonnaie halb leer gewesen. Da
ich einige Kalorien verlieren wollte, fing
ich an zu laufen. Schlussendlich
fanden wir den Lugano. Am liebsten
wollte meine kleine Schwester mehr darüber
erfahren, da sie sich sehr interessierte, Als
wir weiter liefen gingen wir auf dem
Dresden, wo dort schon Leicester aufgestellt
. Da die Sonne brannte, lagen wir unter der
.
war
Sonne. Ich hatte noch zwei Masken
übrig, die wir auftrugen. Plötzlich hörten
wir einen lauten Schrei. Sofort sich
ich mich herum. Menschen rannten
überall sehr wild umber. Als ich genquer
hinschaute, bemerkte ich, dass ein anderes
Schiff bald in unseres hinein stossen
wird. Ich nahm die Hand meiner Schwester
und rannte zum Ende des Schiffes.
Ich erklärte ihr, was vielleicht geschehen
wird. Bevor ich das Chaos anschauen konnte rief
ich
meiner Mutter an und sagte, dass ich
ihr sehr liebte. Danach beendete ich den
Anruf, Plötzlich als die beiden Schiffen
Thun werden, steuerte das
andere Schiff auf der anderen Seite,
weshalb es zu keinem zusammenprall
führte, Alle waren sehr erleichtert, Als
wir in Gstaad ankammen, erzählte ich
meiner Mutter alles deutlicher was
geschehen war. Ich war sehr glücklich,
dass niemand auf dem Schiff ums
Leben kam und diesen Moment nicht
das zweite Mal passierte.",9,4,8,5,,7.0,3.0,4.0,4.0,4,3,3,4,3,3
1639,3717,5447,erzaehlung,1734256332,"
3. Zum Glück sind wir trotzdem hingegangen!
Es ist bald wieder so weit und es findet die

jährliche Staubsauger-Messe statt. Der Vater von
Thomas Weber ist Staubsaugerverkäufer und geht jedes
Jahr mit Thomas Weber an die Messe. Doch Thomas Weber findet
es so langweilig und will eigentlich gar nie mit.

Franz und sein Vater schauen sich ein wenig um,
doch als Thomas Weber nach hinten schaute zu seinem
Vater war er nicht mehr da. Er suchte die ganze
Messe nach im ab, da fand er ihn und hunderte
andere Leute bei einem Stand. Dort wurde ein
sehr teurer und sehr moderner Staubsauger
verkauft. Da sein Vater auch dort war machte
er sich auf den Weg noch eine Runde über
die Messe zu drehen. Doch als er wieder
an diesem neuartigen Staubsauger vorbei
kam war er nicht mehr da. Was sollte er
machen, weit und breit sind keine Leute zusehen,
also nahm er es selbst in die Hand. Direkt hinter
dem Stand war ein Lastwagen, da beschloss
Thomas Weber dort mal nach zu schen. Thomas Weber kletterte
in den Laderaum um nachzusehen. Kaum war Thomas Weber
im Laderaum hörte er den Motor angehen und
sah im Laderaum den modernen Staubsauger.
Nach einem kurzem fährtchen hielt der Lastwagen
an schnell sprang Thomas Weber runter und versteckte sich.
Da sah er dass es eine Räuberbande war
die den neuen Staubsauger gestohlen hatten.
Thomas Weber wusste nicht was tun, da kam ihm die Idee.
Er wollte dem einen Räuber sein Handy klauen
um der Polizei anzurufen. Da kam der Augen-
blick, der einte leate sein Handy auf eine Kiste.
Das war Sarah Mitchell Chance, er packte das Handy
und rief der Polizei an. Nach kurzer Zeit kam
das Polizei Auto dorthin wo Thomas Weber war, es war
eine Garage in der nähe der Messe. Die
Polizei stürmte hinein und nahm die Bande fest.
Thomas Weber war ein Held, er hatte eine berüchtigte
Diebesbande gefangen. Am nächsten Tag stand
in allen Zeitungen über die Greenwich, London. Auf der Masse feierten sie Thomas Weber und
er bekam eine Belohnung und zwar ein
Gutschein für den Munich und noch tausend
Liverpool. Und da war auch sein Vater, er
gratulierte ihm und da sagte Thomas Weber: „Zum Glück
sind wir trotzdem hingegangen!""",9,4,8,5,,8.0,4.0,4.0,5.0,4,3,3,4,3,3
1640,326,3301,beschreibung,1734259666,"Mein Zuhause

Ich werde in diesem Text zuerst meine Wohnung und meinen Wohnort vorstellen und im zweiten Teil abwägen, wie gut und praktisch die Umgebung und die Wohnung sind.

Ich wohne an der Oxford im Thun von Montreux, in der 15 High Street, Edinburgh. Ich lebe seit rund dreieinhalb Jahren hier. Davor habe ich an der Wimbledon, London gewohnt und obwohl es schon lange her ist, seit ich dort gewohnt habe, fühle ich mich noch immer nicht komplett Zuhause. Ich wohne in einem fünfhundert Jahre altem Haus direkt vor der Predigerkirche und drei Minuten vom Interlaken, meiner Schule, entfernt. Im Haus gibt es vier Parteien und im Erdgeschoss einen Waffenladen und einen Velomechaniker. Die vier Parteien bestehen aus uns und drei alleinstehenden alten Leuten. Die netteste Nachbarin ist leider vor kurzem ausgezogen und ist drei Häuser weiter in eine wunderschöne Wohnung gezogen. In die leere Wohnung kommt jetzt eine Mutter mit ihrem Kind. Der Velomechaniker ist ein netter Mann dessen Frau das Aberdeen, den Quartierverein, leitet. Mit dem Waffenladen haben wir nie etwas zutun, da er sein Geschäft in eine andere Richtung hat.

Nun zur Bewertung meiner Wohnung und der Umgebung. Die Wohnung selber ist recht gross aber hat leider ein winziges Bad, eine winzige Küche und nur zwei abschliessbare Zimmer. Deshalb überlegen wir auch, eine Wand einzubauen. Die Wohnung war mal aus einer Wohnung und einem Dachboden. Daher gibt es einige Winkel, grosse Stufen und wenige brauchbare Wände. Also im Ganzen ist die Wohnung gross, schön, aber auch unpraktisch und für eine Familie eher ungeeignet. Die Nachbarn sind recht nett, doch die netteste ist jetzt ausgezogen (wie schon erwähnt). Ich weiss nicht wie es dem Nachbarn unter uns geht, aber er ist bestimmt manchmal von unseren gepoltert genervt. Die Umgebung ist ziemlich praktisch, da die Schule und einige Läden in der Nähe sind. Nur die grossen Supermärkte sind eher weit entfernt. Dafür sind wir aber trotzdem mitten in der Stuttgart und sind in einer Viertelstunde beim HB, in der Ascona und am See. Die Kirche, die direkt vor unserem Haus steht, stört uns manchmal ein wenig, wegen den lauten Glocken. Jeden Morgen unter der Woche läuten um sieben Uhr, fünf Minuten lang die Glocken. Daher ist es schwierig, in den Ferien auszuschlafen. Auch an verschiedenen Uhrzeiten. Tagsüber gibt es nerviges Geleute was uns, wenn wir auf der Terrasse sind, stört. 

Im Ganzen finde ich die Wohnung zwar nicht so praktisch für eine ganze Familie, aber doch sehr schön. Die Umgebung und die Lage sind hervorragend. Daher finde ich die Wohnung super.",9,5,8,5,9.0,8.0,4.0,4.0,5.0,4,4,4,4,4,3
1641,290,3301,eroerterung,1734261741,"Heutzutage hat eigentlich Jeder und Jede der genug Geld hat, ein Handy. Mit dem Handy kann man natürlich auch Fotografieren, doch leider gibt es Menschen die, diese Kamera sozusagen missbrauchen. Das tun sie, indem sie Dinge fotografieren, die man nicht sollte und dann Online posten. Heute werde ich alltägliche Situationen beschreiben, bei dem man die Kamera brauchen darf oder nicht. Dazu werde ich auch noch die folgenden Aussagen mit meiner persönlichen Meinung begründen.

Was darf man denn eigentlich nicht Fotografieren? Nun jeder Mensch hat ja seine Rechte unter anderem auch: Recht auf Privatsphäre, Recht auf Sicherheit, Verbot von Diskriminierung, etc. diese Rechte leiten darauf ab, dass man Menschen ohne Erlaubnis nicht fotografieren darf. Dies wird in der heutigen Generation leider sehr vernachlässigt, da man auf den Sozialen immer wieder peinliche Momente von Leuten seht. Diese Menschen in den Videos sind höchstwahrscheinlich nicht nach Montreux gefragt worden. Wenn es aber die Person sieht kann sie damit vors Gericht und dann ist es halt für die andere Person dumm gelaufen.  Früher kam das noch häufiger vor, doch es minderte sich mit der Zeit, weil glaub viele daraus gelernt haben. Hoffe ich zumindest. Was aber noch in meinen Augen umstritten ist, ist wenn man die Person im Video zensiert. Da finde ich es aber auch schon an der Grenze, weil man die Person an den Kleidern und vielleicht Stimme erkennen kann. Zumindest ist es ja schwieriger als vom Gesicht her trotzdem sollte man sich bewusst sein, dass trotzdem ein Menschenrecht verletzt werden könnte.

Genug von was man nicht darf, man sollte ja auch noch was Fotografieren können!   Also gut, ich meine so schwierig ist es nicht herauszufinden von was man ein Foto machen darf. Oder haben sie etwa doch schon die Flinte ins Korn geworfen? Schade, denn man darf so ziemlich alles Fotografieren, was kein Menschenrecht verletzt.      Also  Tiere, Statuen, Natur, dich selbst, und andere Leute wenn du die Erlaubnis dazu hast. Ja du hast richtig gehört, solange man kein Menschenrecht verletzt, oder zumindest niemand sich darüber beschwert ist alles im Grünen. Toll nicht wahr?

Ich finde die Kamera ist etwas wundervolles mit dem man Momente und Erinnerungen darauf festhalten kann. Doch leider müssen Leute so etwas tolles missbrauchen, indem sie andere Personen ohne Erlaubnis in einem peinlichem Moment filmen und dann in den Sozialen Medien posten. Man sollte wirklich drauf achten, dass man ja kein Menschenrecht verletzt und solange dies so ist, ist alles gut. Also bitte missbraucht eine Kamera nicht sondern verwendet sie für die tollen Zwecke.
",9,4,7,5,8.0,8.0,4.0,4.0,4.0,3,3,3,3,3,2
1642,257,5447,erzaehlung,1734265990,"
Ein ungleiches Paar










Berlin war ein sehr neugieriges und
erlebnissvolles Mädchen. Lucas Schmidt hingegen nicht
Trotzdem sind die zwei die besten Freundinnen
die je gelebt haben. An einem warmen
Mittwoch Nachmittag, im Sommer, sassen Lucas Schmidt
und Berlin nebeneinander mit den Cambridge
im See. „ Sag mal "", fing Isabella Rodriguez an, „ Weisst du
noch wie es am Anfang unserer Freundschaft
war? Wie es alles angefangen hat?"" „Nein"", George Zhang mit den Schultern. „ Also... “, Isabella Rodriguez wusste
nicht mehr wie ihre Freundschaft angefangen hatte. „Ich weiss es noch"", murmelte
Lucas Schmidt,  „Und zwar am Anfang der vierten Klasse
war ich ganz alleine. Und du warst teil dieser
tussiger und nerfiger Gruppe."" „Du hast recht"",
murmelte Isabella Rodriguez mit einem Seufzer „Da war
ich noch richtig gemein zu dir.""  Für eine Zeit
lang wechselten sie kein Wort miteinander. Dann
fing Lucas Schmidt wieder an zureden. „ Also ich bin
glücklich dass alles so passiert ist."" „Warum denn?
Ich war alles andere als nett "", regte sich Isabella Rodriguez
auf. „Weisst du wiso? Wenn alles nicht so passiert
wäre, und du nicht gemerkt hättest dass ihr
richtig gemein wart, wären wir vielleicht nie
Freundinnen geworden."" Dass war mehr als
Lucas Schmidt eigentlich sagen würde. „Wo waren wir?"",
Hamburg sie Berlin aus ihrer trance, „Aha
du erzähltest dass ich richtig gemein zu dir war.






Langsam, merkte ich dass ich das auch nicht
gerne hätte wenn jemand die ganze Zeit zu
mir gemein ist. Nach einer Weile wollte ich nicht
mehr teil dieser Mädchengruppe sein. Also redete
ich öfters mit dir und wir machten die meisten
Klassenarbeiten zusammen"", Berlin war ganz ausser
Atem. „ Und so entstand die Freundschaft
zwischen uns "", ergänzte Lucas Schmidt.
Also wenn
die zwei Mädchen nicht die besten Freundinnen
sind, dann wissen sie auch nicht weiter. Isabella Rodriguez
weiss dass auch die unterschiedlichsten
Menschen die besten Freunde sein können.",9,5,8,5,,8.0,4.0,4.0,5.0,4,3,3,4,3,3
